Xpath,Type
/Return/ReturnData/IRS990/TheBooksAreInCareOf/NameBusiness/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990/TheBooksAreInCareOf/NameBusiness/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990/TheBooksAreInCareOf/NamePerson,PersonNameType
/Return/ReturnData/IRS990/TheBooksAreInCareOf/TelephoneNumber,PhoneNumberType
/Return/ReturnData/IRS990/TotalAmtIncldOnLn17ButNotOnLna,USAmountType
/Return/ReturnData/IRS990/TotalAmtIncludedOn12ButNotOna,USAmountType
/Return/ReturnData/IRS990/TotalAmtIncludedOnAButNotOn17,USAmountType
/Return/ReturnData/IRS990/TotalAssets/BOY,USAmountType
/Return/ReturnData/IRS990/TotalAssets/EOY,USAmountType
/Return/ReturnData/IRS990/TotalAssetsBOY,USAmountType
/Return/ReturnData/IRS990/TotalAssetsBOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalAssetsEOY,USAmountType
/Return/ReturnData/IRS990/TotalAssetsEOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalAssetsGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalAssetsGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalCashContributions,USAmountNNType
/Return/ReturnData/IRS990/TotalCompGreaterThan150KInd,BooleanType
/Return/ReturnData/IRS990/TotalCompGT150K,BooleanType
/Return/ReturnData/IRS990/TotalContributions,USAmountType
/Return/ReturnData/IRS990/TotalContributionsAmt,USAmountType
/Return/ReturnData/IRS990/TotalEmployeeCnt,IntegerNNType
/Return/ReturnData/IRS990/TotalExpenses,USAmountNNType
/Return/ReturnData/IRS990/TotalExpensesCurrentYear,USAmountType
/Return/ReturnData/IRS990/TotalExpensesPerLine17,USAmountType
/Return/ReturnData/IRS990/TotalExpensesPriorYear,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpenses/Fundraising,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpenses/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpenses/ProgramServices,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpenses/Total,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/TotalFundrsngExpCurrentYear,USAmountType
/Return/ReturnData/IRS990/TotalGrossUBI,USAmountType
/Return/ReturnData/IRS990/TotalGrossUBIAmt,USAmountType
/Return/ReturnData/IRS990/TotalJointCosts/Fundraising,USAmountType
/Return/ReturnData/IRS990/TotalJointCosts/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/TotalJointCosts/ProgramServices,USAmountType
/Return/ReturnData/IRS990/TotalJointCosts/Total,USAmountType
/Return/ReturnData/IRS990/TotalJointCostsGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/TotalJointCostsGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/TotalJointCostsGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/TotalJointCostsGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/TotalLiabilities/BOY,USAmountType
/Return/ReturnData/IRS990/TotalLiabilities/EOY,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesAndNetAssets/BOY,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesAndNetAssets/EOY,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesBOY,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesBOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesEOY,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesEOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalLiabilitiesGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalLiabNetAssetsFundBalances/BOY,USAmountType
/Return/ReturnData/IRS990/TotalLiabNetAssetsFundBalances/EOY,USAmountType
/Return/ReturnData/IRS990/TotalNbrEmployees,IntegerNNType
/Return/ReturnData/IRS990/TotalNbrVolunteers,IntegerNNType
/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/TotalNetAssetsFundBalances/BOY,USAmountType
/Return/ReturnData/IRS990/TotalNetAssetsFundBalances/EOY,USAmountType
/Return/ReturnData/IRS990/TotalNetAssetsOrFundBalances/BOY,USAmountType
/Return/ReturnData/IRS990/TotalNetAssetsOrFundBalances/EOY,USAmountType
/Return/ReturnData/IRS990/TotalNoncashContributions,USAmountNNType
/Return/ReturnData/IRS990/TotalOfOtherProgramServiceExp,USAmountType
/Return/ReturnData/IRS990/TotalOfOtherProgramServiceGrnt,USAmountType
/Return/ReturnData/IRS990/TotalOfOtherProgramServiceRev,USAmountType
/Return/ReturnData/IRS990/TotalOtherCompensation,USAmountType
/Return/ReturnData/IRS990/TotalOtherCompensationAmt,USAmountType
/Return/ReturnData/IRS990/TotalOtherProgSrvcExpenseAmt,USAmountType
/Return/ReturnData/IRS990/TotalOtherProgSrvcGrantAmt,USAmountType
/Return/ReturnData/IRS990/TotalOtherProgSrvcRevenueAmt,USAmountType
/Return/ReturnData/IRS990/TotalOtherRevenue,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevenue/ExclusionAmount,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevenue/RelatedOrExemptFunctionIncome,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevenue/TotalRevenueColumn,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevenue/UnrelatedBusinessRevenue,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevGrp/ExclusionAmt,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevGrp/RelatedOrExemptFuncIncomeAmt,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevGrp/TotalRevenueColumnAmt,USAmountType
/Return/ReturnData/IRS990/TotalOthProgramServiceRevGrp/UnrelatedBusinessRevenueAmt,USAmountType
/Return/ReturnData/IRS990/TotalPartVII,USAmountType
/Return/ReturnData/IRS990/TotalProfFundrsngExpCY,USAmountType
/Return/ReturnData/IRS990/TotalProfFundrsngExpPriorYear,USAmountType
/Return/ReturnData/IRS990/TotalProgramServiceExpense,USAmountType
/Return/ReturnData/IRS990/TotalProgramServiceExpensesAmt,USAmountType
/Return/ReturnData/IRS990/TotalProgramServiceRevenue,USAmountType
/Return/ReturnData/IRS990/TotalProgramServiceRevenueAmt,USAmountType
/Return/ReturnData/IRS990/TotalProgramServicesExpenses,USAmountNNType
/Return/ReturnData/IRS990/TotalReportableCompFrmRltdOrgs,USAmountType
/Return/ReturnData/IRS990/TotalReportableCompFromOrg,USAmountType
/Return/ReturnData/IRS990/TotalReportableCompFromOrgAmt,USAmountType
/Return/ReturnData/IRS990/TotalRevenue/ExclusionAmount,USAmountType
/Return/ReturnData/IRS990/TotalRevenue/RelatedOrExemptFunctionIncome,USAmountType
/Return/ReturnData/IRS990/TotalRevenue/TotalRevenueColumn,USAmountType
/Return/ReturnData/IRS990/TotalRevenue/UnrelatedBusinessRevenue,USAmountType
/Return/ReturnData/IRS990/TotalRevenueCurrentYear,USAmountType
/Return/ReturnData/IRS990/TotalRevenueGrp/ExclusionAmt,USAmountType
/Return/ReturnData/IRS990/TotalRevenueGrp/RelatedOrExemptFuncIncomeAmt,USAmountType
/Return/ReturnData/IRS990/TotalRevenueGrp/TotalRevenueColumnAmt,USAmountType
/Return/ReturnData/IRS990/TotalRevenueGrp/UnrelatedBusinessRevenueAmt,USAmountType
/Return/ReturnData/IRS990/TotalRevenuePerLine12,USAmountType
/Return/ReturnData/IRS990/TotalRevenuePriorYear,USAmountType
/Return/ReturnData/IRS990/TotalVolunteersCnt,IntegerNNType
/Return/ReturnData/IRS990/TotAmtIncldOnLnaButNotOnLn12,USAmountType
/Return/ReturnData/IRS990/TotExpensesEtcAuditedFinclStmt,USAmountType
/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/TotOtherExpensesOnLn17NotOnLna,USAmountType
/Return/ReturnData/IRS990/TotOtherExpOnLineaNotOnLine17,USAmountType
/Return/ReturnData/IRS990/TotOthRevenueOnLn12ButNotOnLna,USAmountType
/Return/ReturnData/IRS990/TotOthRevenueOnLnaButNotOnLn12,USAmountType
/Return/ReturnData/IRS990/TotReportableCompRltdOrgAmt,USAmountType
/Return/ReturnData/IRS990/TotRevenueEtcAuditedFinclStmt,USAmountType
/Return/ReturnData/IRS990/TransactionRelatedEntity,BooleanType
/Return/ReturnData/IRS990/TransactionWithControlEntInd,BooleanType
/Return/ReturnData/IRS990/TransfersFromControlledOrg,BooleanType
/Return/ReturnData/IRS990/TransfersToControlledOrg,BooleanType
/Return/ReturnData/IRS990/TransfersToExemptNonChrtblOrg,BooleanType
/Return/ReturnData/IRS990/Travel/Fundraising,USAmountType
/Return/ReturnData/IRS990/Travel/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/Travel/ProgramServices,USAmountType
/Return/ReturnData/IRS990/Travel/Total,USAmountType
/Return/ReturnData/IRS990/TravelEntrtnmntPublicOfficials/Fundraising,USAmountType
/Return/ReturnData/IRS990/TravelEntrtnmntPublicOfficials/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/TravelEntrtnmntPublicOfficials/ProgramServices,USAmountType
/Return/ReturnData/IRS990/TravelEntrtnmntPublicOfficials/Total,USAmountType
/Return/ReturnData/IRS990/TravelGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/TravelGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/TravelGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/TravelGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/TrnsfrExmptNonChrtblRltdOrgInd,BooleanType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/AddressUS/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/AddressUS/City,CityType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/AddressUS/State,StateType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/AddressUS/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/EIN,EINType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/EndOfYearAssets,USAmountType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/Name/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/NatureOfActivities,LineExplanationType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/PercentageOfOwnershipInterest,LargeRatioType
/Return/ReturnData/IRS990/TxblSbsdryDisregardedEntInfo/TotalIncome,USAmountType
/Return/ReturnData/IRS990/TypeOfOrganizationAssociation,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrganizationAssocInd,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrganizationCorpInd,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrganizationCorporation,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrganizationOther,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrganizationOtherInd,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrganizationTrust,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrganizationTrustInd,CheckboxType
/Return/ReturnData/IRS990/TypeOfOrgOtherDescription,LineExplanationType
/Return/ReturnData/IRS990/UnrelatedBusIncmOverLimitInd,BooleanType
/Return/ReturnData/IRS990/UnrelatedBusinessIncome,BooleanType
/Return/ReturnData/IRS990/UnrestrictedNetAssets/BOY,USAmountType
/Return/ReturnData/IRS990/UnrestrictedNetAssets/EOY,USAmountType
/Return/ReturnData/IRS990/UnrestrictedNetAssetsGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/UnrestrictedNetAssetsGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayable/BOY,USAmountType
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayable/EOY,USAmountType
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayableGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayableGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/UponRequest,CheckboxType
/Return/ReturnData/IRS990/UponRequestInd,CheckboxType
/Return/ReturnData/IRS990/USAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990/USAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990/USAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990/USAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990/USAddress/City,CityType
/Return/ReturnData/IRS990/USAddress/CityNm,CityType
/Return/ReturnData/IRS990/USAddress/State,StateType
/Return/ReturnData/IRS990/USAddress/StateAbbreviationCd,StateType
/Return/ReturnData/IRS990/USAddress/ZIPCd,ZIPCodeType
/Return/ReturnData/IRS990/USAddress/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990/ValueOfDonatedServicesEtc,USAmountNNType
/Return/ReturnData/IRS990/VotingMembersGoverningBodyCnt,IntegerNNType
/Return/ReturnData/IRS990/VotingMembersIndependentCnt,IntegerNNType
/Return/ReturnData/IRS990/WebSite,LineExplanationType
/Return/ReturnData/IRS990/WebsiteAddressTxt,LineExplanationType
/Return/ReturnData/IRS990/WhistleblowerPolicy,BooleanType
/Return/ReturnData/IRS990/WhistleblowerPolicyInd,BooleanType
/Return/ReturnData/IRS990/WrittenPolicyOrProcedure,BooleanType
/Return/ReturnData/IRS990/WrittenPolicyOrProcedureInd,BooleanType
/Return/ReturnData/IRS990/YearFormation,YearType
/Return/ReturnData/IRS990EZ/ActivitiesNotPreviouslyRpt,BooleanType
/Return/ReturnData/IRS990EZ/ActivitiesNotPreviouslyRptInd,BooleanType
/Return/ReturnData/IRS990EZ/AddressChange,CheckboxType
/Return/ReturnData/IRS990EZ/AddressChangeInd,CheckboxType
/Return/ReturnData/IRS990EZ/AmendedReturn,CheckboxType
/Return/ReturnData/IRS990EZ/AmendedReturnInd,CheckboxType
/Return/ReturnData/IRS990EZ/AmountOfTaxImposedOnOrgMgr,USAmountNNType
/Return/ReturnData/IRS990EZ/AmountOfTaxReimbursedByOrg,USAmountNNType
/Return/ReturnData/IRS990EZ/BenefitsPaidToOrForMembers,USAmountNNType
/Return/ReturnData/IRS990EZ/BenefitsPaidToOrForMembersAmt,USAmountNNType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/City,TextType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/CityNm,TextType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/Country,CountryType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/CountryCd,CountryType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd,TextType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/PostalCode,TextType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ProvinceOrState,TextType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ProvinceOrStateNm,TextType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/PersonNm,PersonNameType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/PhoneNum,PhoneNumberType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/City,CityType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/CityNm,CityType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/State,StateType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/StateAbbreviationCd,StateType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/ZIPCd,ZIPCodeType
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990EZ/CashSavingsAndInvestments/BOY,USAmountNNType
/Return/ReturnData/IRS990EZ/CashSavingsAndInvestments/EOY,USAmountNNType
/Return/ReturnData/IRS990EZ/CashSavingsAndInvestmentsGrp/BOYAmt,USAmountNNType
/Return/ReturnData/IRS990EZ/CashSavingsAndInvestmentsGrp/EOYAmt,USAmountNNType
/Return/ReturnData/IRS990EZ/ChgMadeToOrgnzngDocNotRptInd,BooleanType
/Return/ReturnData/IRS990EZ/CntrctRcvdGreaterThan100KCnt,IntegerNNType
/Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/AverageHoursPerWeekRt,xsd:decimal
/Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/CompensationAmt,USAmountNNType
/Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/EmployeeBenefitsAmt,USAmountNNType
/Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/ExpenseAccountAmt,USAmountNNType
/Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/PersonNm,PersonNameType
/Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/TitleTxt,LineExplanationType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/CompensationAmt,USAmountNNType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/PersonNm,PersonNameType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ServiceTypeTxt,LineExplanationType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/City,CityType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/CityNm,CityType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/State,StateType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/StateAbbreviationCd,StateType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/ZIPCd,ZIPCodeType
/Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/City,TextType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/Country,CountryType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/PostalCode,TextType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/ProvinceOrState,TextType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/City,CityType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/State,StateType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AverageHoursPerWeek,xsd:decimal
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/Compensation,USAmountNNType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/EmployeeBenefits,USAmountNNType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/ExpenseAccount,USAmountNNType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/Name,PersonNameType
/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/Title,LineExplanationType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/City,TextType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/Country,CountryType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/PostalCode,TextType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/ProvinceOrState,TextType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/City,CityType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/State,StateType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/Compensation,USAmountNNType
/Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/NameBusiness/BusinessNameLine1,BusinessNameLine1Type
